part_number,manufacturer,price_field,quantity_field
01580,117,422.91,3831380
05580,117,777.61,1266380
09980,117,359.11,3127380
10080,117,359.11,3127080
10180,117,383.51,3127480
10280,117,572.91,3127280
10780,117,356.71,1710680
10880,117,356.71,1710580
11180,117,138.11,5191780
11280,117,513.61,5191880
11580,117,394.01,5329180
11680,117,568.51,5327080
11780,117,39.21,5328280
11880,117,210.31,5683380
11980,117,54.91,5330980
12080,117,341.11,7169980
12180,117,216.61,5192980
12280,117,308.21,5193280
12380,117,523.01,5331680
12480,117,718.61,3213280
12580,117,39.21,5331880
12680,117,563.21,5686580
13280,117,752.62,7688180
13380,117,428.92,7688280
13480,117,829.82,7688380
13580,117,519.22,7688480
13680,117,829.82,7688580
17080,117,336.71,7930780
17180,117,290.31,4383080
17280,117,32.01,4383180
17380,117,133.01,7308380
18780,117,354.51,2341380
22680,117,215.41,717180
22780,117,118.61,4254380
23080,117,178.81,7438580
23380,117,444.21,1682180
23580,117,964.81,7322980
23680,117,866.61,7323080
24680,117,871.01,1318580
24780,117,963.91,725480
24880,117,739.31,1318480
25080,117,964.81,8187180
25180,117,300.21,1318680
25780,117,121.71,3861480
26080,117,920.51,6353680
26880,117,640.91,6307580
28680,117,779.81,3842680
28880,117,112.71,4124180
28980,117,112.71,3842780
29080,117,435.51,3842980
29180,117,551.21,3842580
29280,117,733.21,9076180
29580,117,538.01,7012180
29680,117,271.61,8083780
31580,117,9.21,8049180
31680,117,9.21,6813880
31780,117,883.81,6883880
31880,117,943.91,6883980
31980,117,943.91,6884080
32080,117,943.91,6884180
34880,117,809.21,6239880
34980,117,20.61,6239980
38580,117,231.01,6993480
38680,117,227.11,6949680
38780,117,540.11,6996580
38980,117,279.91,6996380
39080,117,221.91,6991580
40580,117,786.21,7156380
40680,117,629.41,7156680
45180,117,882.31,3351880
45280,117,882.31,3351980
45380,117,615.11,3352080
45480,117,615.11,3352180
45580,117,715.61,3352280
45680,117,715.61,3352380
45780,117,195.11,3352880
45880,117,768.01,3352680
45980,117,768.01,3352980
46080,117,768.01,3352580
46180,117,601.31,3353480
46280,117,601.31,3353280
46380,117,601.31,3353580
46480,117,601.31,3353180
46680,117,134.61,2334680
50380,117,819.01,3711480
51380,117,951.51,9232280
53780,117,208.11,1749480
53880,117,737.11,1749780
53980,117,737.11,1749680
54080,117,100.01,3351880
54180,117,882.31,3351980
54280,117,715.61,3352280
54380,117,715.61,3352380
71380,117,155.81,7017480
71980,117,853.31,3902380
72080,117,915.61,3902680
78580,117,467.61,7426180
85580,117,772.71,2473780
85980,117,904.31,7172880
86080,117,423.41,3098880
86180,117,887.51,3098280
86280,117,325.01,7172480
86380,117,748.71,7172680
86580,117,46.51,7172780
86680,117,103.31,7173680
86780,117,967.41,3101180
86980,117,778.01,3104780
87180,117,836.91,7175180
87280,117,738.91,8988780
87480,117,107.81,7173580
87580,117,77.51,3100380
87680,117,77.01,3100180
87780,117,371.81,3099680
87880,117,842.71,3103680
87980,117,174.51,3099380
88080,117,26.01,3100280
88180,117,899.21,3098380
88380,117,945.61,3100880
88480,117,752.61,3101780
88780,117,553.91,3102080
88880,117,183.71,3108780
88980,117,789.21,7175280
89080,117,228.61,7173480
89180,117,298.71,3103280
89380,117,859.01,3099580
89480,117,601.21,3100680
97080,117,39.71,2764080
97180,117,39.71,2764180
97280,117,910.51,2764280
97380,117,910.51,2764380
989XN,117,838.21,8081780
99980,117,438.51,8106280
23480,118,292.61,7834980
27480,118,1.21,1267180
37880,118,453.61,7275680
37980,118,556.01,3063180
38080,118,987.01,7272680
38380,118,471.61,7275080
38480,118,618.41,7279780
38580,118,931.51,7272980
38680,118,590.11,7273180
38880,118,474.21,7256680
38980,118,250.71,7265280
39180,118,168.21,7273980
39280,118,274.91,7284580
39380,118,982.91,7272580
39480,118,427.21,7273680
39580,118,825.41,7280980
39780,118,36.11,7273180
39880,118,384.91,7279580
40080,118,360.41,7273280
40180,118,698.21,7283380
40480,118,680.41,8865480
40880,118,155.71,9238880
40980,118,237.11,7773980
41080,118,465.61,7773780
41180,118,291.81,7773880
41280,118,230.41,7773080
41380,118,740.31,7776380
41480,118,64.71,7774480
41580,118,403.21,7778080
41680,118,360.01,6718880
41880,118,149.11,8865080
41980,118,128.61,7772380
42080,118,837.41,7772280
42180,118,114.51,8865380
42780,118,581.61,2787980
42980,118,53.31,7598380
43380,118,53.31,2787980
43580,118,196.41,2787980
45980,118,135.11,4209180
47380,118,775.01,1893480
47480,118,837.51,8095180
47680,118,562.91,8046680
47780,118,942.41,3981380
47880,118,396.01,7832680
47980,118,631.61,3620480
54980,118,940.01,4102980
55080,118,940.01,94258
55180,118,940.01,3133580
55280,118,940.01,94260
55380,118,940.41,6518980
55480,118,940.01,94262
55580,118,940.01,4509880
55680,118,940.01,94264
55780,118,940.01,7835480
55880,118,940.01,6368680
55980,118,940.01,94267
56080,118,940.01,94268
56780,118,940.01,5041880
56880,118,940.01,94270
56980,118,940.01,7834780
57080,118,940.01,4508480
57180,118,940.01,94273
57280,118,940.01,94274
57380,118,940.01,94275
57480,118,940.41,94276
57580,118,940.01,94277
57680,118,940.01,94278
57780,118,940.41,94279
57880,118,940.01,94280
57980,118,940.01,94281
58080,118,940.41,94282
58180,118,940.01,94283
58280,118,940.41,94284
58380,118,940.01,94285
59180,118,206.41,4174280
59280,118,206.41,4174380
59380,118,367.01,4174480
59480,118,367.01,4174580
59580,118,329.51,4174680
59680,118,947.51,4174780
59780,118,114.21,4174880
59880,118,114.21,4174980
60980,118,441.61,2740080
61080,118,441.61,2739980
63380,118,897.61,9902880
63480,118,930.71,9903580
70980,118,40.71,3578680
71280,118,319.71,9788980
71380,118,190.51,2792180
72680,118,291.01,6260880
72780,118,885.21,6260880
72880,118,764.41,6281780
72980,118,442.31,6260880
85780,118,538.81,4231580
86780,118,108.21,4232480
92380,118,2.12,6259480
92480,118,625.81,6337780
92580,118,768.52,6259480
92680,118,625.81,7878480
93280,118,904.01,6456280
93380,118,484.91,6456380
93980,118,715.61,7870080
94080,118,715.61,7870180
94180,118,715.61,7870280
94280,118,715.61,7870380
94380,118,386.01,3169680
94480,118,768.01,3169780
94580,118,386.01,3169880
94680,118,956.91,3169980
94780,118,601.31,3170080
94880,118,601.31,3170180
94980,118,601.31,3170280
95080,118,601.31,3170380
96580,118,59.01,7171580
96780,118,680.11,7172580
96880,118,408.31,3097580
96980,118,816.41,7172180
97080,118,957.21,7172280
97180,118,394.41,7173080
97280,118,438.51,3098480
97380,118,486.71,3097980
97480,118,161.61,3100780
97880,118,565.01,9634480
03880,119,160.61,4111480
03980,119,585.81,2453580
04080,119,751.41,4111680
04180,119,585.81,4111780
04580,119,830.11,3575380
09580,119,19.71,5053380
09680,119,706.91,5053480
09780,119,885.21,5053580
09880,119,885.21,5053680
10180,119,279.81,9742380
11280,119,88.61,6051880
11580,119,193.11,6051980
11680,119,281.81,6052080
11780,119,104.71,6052280
12080,119,411.01,6052380
12280,119,692.91,6052480
12380,119,936.21,6052580
12580,119,878.31,9981980
12680,119,372.81,9981980
14980,119,814.81,2788780
15180,119,824.51,6521780
17180,119,752.11,306180
17480,119,379.91,4474380
17680,119,379.91,9605680
17780,119,445.11,4478780
17880,119,445.11,4476980
18480,119,308.01,4238980
19380,119,222.81,623280
20380,119,332.21,2444380
25080,119,808.21,1924980
25280,119,136.81,1925180
66680,119,797.41,4058380
66780,119,805.41,5687380
68280,119,289.21,2741380
81180,119,311.21,2847480
81280,119,841.21,2847680
82280,119,884.91,7302480
82380,119,541.11,7365780
82980,119,902.61,7298680
83980,119,966.81,3213380
84180,119,198.01,4853280
84680,119,778.01,7170180
85080,119,964.01,8337380
87180,119,756.81,7298580
87380,119,902.61,7298880
87980,119,279.81,9742380
88480,119,812.41,2883480
22780,120,769.71,7012080
22980,120,420.71,6239480
23080,120,841.61,6239580
24880,120,490.21,2474580
24980,120,835.11,2688780
25080,120,816.01,2474680
25280,120,917.82,7688980
25480,120,727.71,5046780
37580,120,249.92,7690880
37680,120,409.72,7691080
37780,120,539.72,7689480
37880,120,480.82,7689080
40080,120,554.11,3595680
40180,120,507.81,3602080
40580,120,150.11,4736380
40680,120,35.01,2748480
40780,120,450.51,2747680
40880,120,895.21,2748180
40980,120,629.51,2746680
41080,120,48.21,2747980
41180,120,856.81,2747480
41280,120,459.01,2748080
41380,120,53.31,2748780
41480,120,590.71,1998880
41580,120,450.51,2748880
41680,120,88.21,2749180
41780,120,378.71,2748580
41880,120,773.81,2748980
41980,120,856.81,2748680
42080,120,62.21,2749080
51780,120,154.61,3575480
57580,120,620.01,8202080
57680,120,804.11,8202180
57780,120,760.91,8202280
57880,120,87.61,8202380
57980,120,334.01,8202480
58080,120,90.61,8202580
58180,120,78.51,8202680
58280,120,494.91,8202780
58380,120,911.91,8202880
58480,120,654.61,8202980
58580,120,805.11,8203080
58780,120,64.91,8203280
58880,120,734.11,8203380
58980,120,17.81,8203480
59080,120,561.31,8203580
59180,120,48.11,8203680
59280,120,313.31,8203780
59380,120,33.11,8203880
59480,120,512.11,8203980
59580,120,607.91,8204080
59680,120,948.91,8204180
59780,120,475.71,8204280
59880,120,40.21,8204380
59980,120,832.51,8204480
60180,120,805.61,8204680
60280,120,968.11,8204780
60380,120,351.31,8204880
60480,120,333.91,8204980
60580,120,311.41,8205080
60680,120,433.51,8205180
60780,120,113.91,8205280
60880,120,220.41,8205380
60980,120,370.01,8205480
61080,120,541.51,8205580
61180,120,125.21,8205680
61280,120,556.11,8205780
61380,120,343.31,8205880
61480,120,511.81,8205980
61580,120,519.71,8206080
61680,120,790.31,8206180
61780,120,595.71,8206280
61880,120,737.31,8206380
61980,120,9.01,8206480
62080,120,74.81,8206580
62180,120,516.31,8206680
62380,120,294.11,8206880
62480,120,457.71,8206980
62580,120,946.01,8207080
62680,120,748.31,8207180
62780,120,927.71,8207280
62880,120,357.21,8207380
62980,120,534.51,8207480
63080,120,380.11,8207580
63180,120,945.21,8207680
63280,120,827.21,8207780
63380,120,463.21,8207880
63580,120,721.01,8208080
63680,120,902.01,8208180
63780,120,799.91,8208280
63880,120,556.41,8208380
63980,120,529.61,8208480
64080,120,56.11,8208580
64180,120,740.01,8208680
64280,120,526.71,8208780
64380,120,605.41,8208880
64480,120,454.11,8208980
64580,120,463.11,8209080
64680,120,173.21,8209180
64780,120,384.81,8209280
64880,120,237.61,8209380
64980,120,581.21,8209480
65080,120,239.71,8209580
65180,120,583.81,8209680
65280,120,800.41,8209780
65380,120,841.31,8209880
65480,120,325.71,8209980
65580,120,501.81,8210080
65680,120,518.41,8210180
65780,120,561.91,8210280
65980,120,326.51,8210480
66080,120,263.11,8210580
66780,120,263.91,7329880
66880,120,212.21,7329680
66980,120,141.01,4080680
67080,120,471.81,7329980
67180,120,200.81,7329780
67280,120,217.11,7894780
69780,120,900.61,4344480
69880,120,556.41,4344380
70380,120,918.51,7739580
87480,120,903.71,9266480
92680,120,997.41,2494380
93580,120,969.21,6258680
93680,120,312.31,3447580
93780,120,283.51,6269680
94280,120,984.01,2478380
94580,120,849.41,4191380
95180,120,234.31,8347280
95280,120,254.81,8241280
02780,121,340.41,4987380
02980,121,306.91,4987380
03080,121,340.41,625980
03180,121,306.91,9361880
03280,121,812.31,4988780
03380,121,649.71,4987580
03480,121,812.31,626380
03580,121,649.71,4987680
03680,121,120.31,4988380
03780,121,343.11,4987780
03880,121,573.51,624480
03980,121,343.11,4986780
04080,121,343.11,4986680
04180,121,343.11,4986880
04280,121,343.11,8300080
04380,121,343.11,623580
04480,121,48.51,624980
04580,121,343.11,623680
04680,121,343.11,625080
04780,121,343.11,4986980
04880,121,120.31,9320880
04980,121,343.11,4987180
05080,121,573.51,4987280
05180,121,120.31,625680
05780,121,772.51,7145680
05980,121,481.91,3608380
06580,121,667.01,7144180
06880,121,364.01,7142580
07280,121,282.61,7144480
07480,121,961.41,9623280
07580,121,357.91,2177680
07680,121,25.61,8141780
07780,121,25.61,2887780
07880,121,25.61,2887880
07980,121,179.41,9587380
08080,121,518.11,2887980
08180,121,506.71,2175580
08380,121,18.01,2750380
08980,121,923.31,7141680
09080,121,523.31,7141780
09480,121,256.11,7141080
09580,121,539.71,7140880
09680,121,101.31,7141180
10180,121,246.91,4214780
10280,121,246.91,4214880
10580,121,101.21,7143880
10780,121,869.11,7143180
11280,121,948.21,7142880
11380,121,916.31,7142980
17280,121,292.61,7245380
17380,121,813.91,4390380
17680,121,813.91,4390480
18380,121,30.71,7683880
37280,121,879.81,3384080
39280,121,203.41,2965280
60480,121,540.61,2550980
62880,121,715.91,2163980
66080,121,607.31,5091380
66380,121,59.11,5091580
66480,121,59.11,5091580
66980,121,402.61,5091880
67180,121,516.51,5092080
67280,121,516.51,5091980
67380,121,402.61,5094180
69180,121,551.51,5041280
79680,121,642.11,4396580
83580,121,249.92,7694880
83980,121,928.61,4960580
84380,121,914.81,9119180
84480,121,879.21,3705980
84580,121,321.51,3213080
84680,121,720.11,3706080
84880,121,707.31,3704680
84980,121,478.31,463080
85780,121,249.91,6447280
86880,121,358.41,3859980
86980,121,532.71,3860080
88180,121,474.31,3249080
88380,121,249.91,6445980
88480,121,249.91,6445980
92180,121,524.61,106380
95280,121,222.61,3293280
96780,121,394.31,3216880
97380,121,538.31,3216980
97980,121,498.01,3216780
98380,121,908.11,3213380
21680,122,78.51,9376280
22680,122,46.22,7690880
22780,122,409.72,7691080
30280,122,249.92,7688980
30580,122,652.31,3127080
32480,122,578.81,9233880
32580,122,578.81,9233980
32680,122,849.91,2116380
32780,122,849.91,2116680
33180,122,201.41,9232180
34180,122,249.92,7691480
34580,122,882.31,7596880
34780,122,715.61,7596180
34880,122,601.31,3229380
35380,122,242.41,7332480
35880,122,899.81,868280
35980,122,899.81,868180
36080,122,899.81,867980
36180,122,899.81,868080
37880,122,745.11,9574880
46780,122,967.11,2826180
46980,122,325.11,6620980
47080,122,259.91,4200680
47380,122,82.51,540980
47480,122,82.51,1317280
47580,122,669.31,1317880
47680,122,719.31,1317980
47780,122,366.81,540880
47880,122,112.61,1317380
47980,122,821.11,1318080
48080,122,317.41,2405280
48180,122,802.61,8184980
48280,122,122.91,997280
48380,122,582.11,8183480
48480,122,676.91,1318280
49080,122,694.91,6230780
89780,122,525.71,4322480
04380,123,688.61,1195580
06280,123,393.31,9553180
08780,123,805.01,7342680
08980,123,467.41,2178180
09080,123,107.91,2178280
11580,123,518.21,7426080
11680,123,464.61,7344980
37880,123,762.41,2923880
37980,123,762.41,2927580
38080,123,762.41,2927680
38180,123,762.41,2927780
38280,123,762.41,2924280
38380,123,762.41,2924380
38480,123,762.41,2928080
38580,123,762.41,2928180
38680,123,762.41,2928280
38780,123,845.81,2923780
38880,123,845.81,2923880
38980,123,845.81,2923980
39080,123,845.81,2924080
39180,123,845.81,2924180
39280,123,845.81,2924280
39380,123,919.81,2924380
39480,123,845.81,2924480
39580,123,845.81,2924580
39680,123,919.81,2924680
39780,123,362.11,2924780
39880,123,362.11,2924880
39980,123,271.01,2924980
40080,123,271.01,2925080
40180,123,271.01,2925180
40280,123,362.11,2925280
40380,123,271.01,2925380
40480,123,362.11,2925480
40580,123,362.11,2925580
40680,123,325.91,2925680
40780,123,197.81,2925780
40880,123,197.81,2925880
40980,123,197.81,2925980
41080,123,197.81,2926080
41180,123,197.81,2926180
41280,123,197.81,2926280
41380,123,197.81,2926380
41480,123,325.91,2926480
41580,123,477.31,2926580
41680,123,477.31,2926680
41780,123,477.31,2926780
41880,123,477.31,2926880
41980,123,477.31,2926980
42080,123,477.31,2927080
42180,123,477.31,2927180
42280,123,477.31,2927280
42380,123,477.31,2927380
42480,123,232.21,2927480
42580,123,306.91,2927580
42680,123,306.91,2927680
42780,123,306.91,2927780
42880,123,306.91,2927880
42980,123,306.91,2927980
43080,123,306.91,2928080
43180,123,306.91,2928180
43280,123,306.91,2928280
43480,123,152.51,1675880
43580,123,102.31,1675980
43680,123,31.21,1676080
43780,123,31.21,1676180
43880,123,152.51,1676280
43980,123,152.51,1676380
44080,123,152.51,1676480
44180,123,806.31,9791880
44280,123,16.91,1044080
48580,123,950.61,4204880
48680,123,591.21,4204680
48880,123,82.01,4204980
48980,123,591.21,4204780
50280,123,95.31,1055580
50380,123,417.81,7143080
52380,123,881.41,8867480
52680,123,553.01,3127380
53180,123,720.71,6438480
53280,123,720.71,6438580
66780,123,338.71,7819680
66880,123,158.01,7819780
66980,123,130.21,5539980
67680,123,919.81,2367580
67780,123,46.51,2367580
69580,123,281.61,5847380
70580,123,31.01,4073580
72880,123,430.91,9000180
72980,123,423.01,8322180
73080,123,949.11,7877180
73280,123,243.91,7298980
73780,123,822.41,535480
74080,123,370.71,7130280
74180,123,84.41,7129780
74280,123,460.81,7129980
74380,123,310.31,7129680
74480,123,84.41,8095680
74780,123,460.81,7130380
74880,123,255.61,7129880
74980,123,84.41,7130180
75480,123,18.81,2174080
75580,123,0.91,2174180
75980,123,8.51,739680
76280,123,887.51,3846880
76480,123,570.41,5675880
76580,123,587.31,4148280
76980,123,99.71,5676280
77180,123,132.51,1805880
77280,123,719.71,3638580
77380,123,307.81,4944180
78480,123,845.51,6219680
80080,123,468.41,9607980
85380,123,248.11,4870880
92880,123,378.41,2392980
95980,123,983.11,53580
96080,123,992.91,53680
00580,124,956.41,3711980
00880,124,956.41,3711880
01080,124,279.41,3711780
01280,124,175.81,6216000
04080,124,343.11,4987680
04180,124,449.61,626380
04280,124,343.11,4987580
04380,124,881.41,4988780
04480,124,449.61,9361880
04580,124,449.61,625980
04680,124,343.11,4987380
04780,124,449.61,4987380
04980,124,173.31,8183480
05080,124,101.61,997280
05180,124,173.31,8184980
05480,124,370.51,1318080
05680,124,101.61,1317380
07080,124,101.61,540880
07380,124,357.71,1317980
07680,124,438.51,504980
07780,124,101.61,1317880
08180,124,172.11,505180
08280,124,453.11,505380
08480,124,438.51,505080
11680,124,700.71,3210380
12380,124,921.31,7863680
13680,124,101.61,1317280
13780,124,101.61,540980
14180,124,38.61,2914680
14280,124,725.51,2914780
14380,124,725.51,2914880
14480,124,725.51,2914980
14580,124,433.61,3126180
14680,124,433.61,3126280
14880,124,433.61,3126380
23080,124,81.31,3704380
23180,124,131.51,3704480
23280,124,530.61,3704580
23380,124,518.91,3704080
23480,124,799.41,3704280
23580,124,656.01,3704180
24080,124,434.91,1226480
25480,124,814.81,3326580
26980,124,715.61,7870480
27080,124,715.61,7870580
27180,124,715.61,7870680
27280,124,715.61,7870780
27380,124,956.91,3171680
27480,124,768.01,3171780
27580,124,386.01,3171880
27680,124,373.61,3171980
27780,124,373.61,3172080
27880,124,601.31,3172180
27980,124,601.31,3172280
28080,124,601.31,3172380
29880,124,722.51,5544980
30180,124,722.51,5545480
30980,124,11.21,7011880
32380,124,243.41,2340780
32480,124,69.51,2340780
32580,124,367.11,2340880
32780,124,367.11,2340880
33680,124,362.61,3603580
33880,124,202.41,7863880
33980,124,202.41,7863980
34180,124,74.31,3603480
34380,124,54.21,7407880
34480,124,34.51,744180
